param_set,exp_reg_weight,knn_k,idw_power,MAPE_24,MAPE_36,MAPE_48,MAE_24,MAE_36,MAE_48,RMSE_24,RMSE_36,RMSE_48
"(0.125, 5, 1.9)",0.125,5,1.9,0.2430978296931042,0.240097224127627,0.23680559464981688,20438.820676073166,23050.664351931708,24821.527995065142,29504.836160209583,33787.32304905467,36604.64863283061
"(0.125, 5, 1.95)",0.125,5,1.95,0.24362281287100238,0.24063342187388725,0.23740518681851186,20471.012755124677,23085.89117872187,24872.499122555884,29558.527654769347,33856.48945615587,36680.82713269489
"(0.125, 5, 2.0)",0.125,5,2.0,0.2441272071199843,0.24116374413202096,0.23799167299034485,20502.261130384508,23122.17796335205,24922.42079667288,29611.600094759087,33924.606917236175,36755.46271363292
"(0.125, 6, 0.0)",0.125,6,0.0,0.247703484771997,0.24393648279126076,0.23710360481646892,21821.64486753235,24525.64321962376,25756.056277308533,30720.76835493396,34843.33378421564,36748.682780887975
"(0.125, 6, 0.05)",0.125,6,0.05,0.24607603316367777,0.24236332531342106,0.2356752056093832,21687.054270606488,24379.00113782989,25615.079862735165,30559.997274565936,34653.333027781126,36586.47151560509
"(0.125, 6, 0.1)",0.125,6,0.1,0.24447254247286407,0.24083694480596768,0.2342224509320449,21551.479829561886,24232.979961226032,25469.451550052327,30399.701508236634,34464.4038570773,36426.22113103095
"(0.125, 6, 0.15)",0.125,6,0.15,0.24289181333443916,0.239332470999708,0.23276340851961458,21416.16927564989,24086.0948265863,25320.53507056382,30240.755556355805,34277.66789915592,36269.06507338224
"(0.125, 6, 0.2)",0.125,6,0.2,0.24135148929844127,0.2378649024293582,0.23131813254714823,21283.223288708657,23940.12813961297,25170.498602967084,30084.12040989774,34094.352659647135,36116.226949277174
"(0.125, 6, 0.25)",0.125,6,0.25,0.23986547183626591,0.2363992942656596,0.22994173954822048,21151.37730354876,23790.894779603208,25025.166803887416,29930.83256874195,33915.77425785145,35968.99757521571
"(0.125, 6, 0.3)",0.125,6,0.3,0.23851577550437586,0.23494659406419446,0.22864919935548245,21026.551723783352,23640.739238012156,24887.277009195095,29781.98710944432,33743.31230362752,35828.70482451994
"(0.125, 6, 0.35)",0.125,6,0.35,0.23727012263265018,0.2336720472735406,0.22754720486781163,20904.782321208924,23502.748922985502,24761.30796634325,29638.7143998067,33578.37682351616,35696.6768495854
"(0.125, 6, 0.4)",0.125,6,0.4,0.23612259475039582,0.23246106748565837,0.2265326130162399,20787.636610389436,23368.871628575405,24643.713656477437,29502.150566997043,33422.36787734252,35574.199911842545
"(0.125, 6, 0.45)",0.125,6,0.45,0.2350400812268536,0.2313725713786304,0.2255639929742171,20673.000443668552,23243.002223372125,24528.38531618622,29373.402578454814,33276.629464992366,35462.4728463356
"(0.125, 6, 0.5)",0.125,6,0.5,0.23401690128929298,0.23036307619087135,0.2246847021411263,20561.131284349933,23120.041179246415,24419.191725493605,29253.50975464392,33142.400439132645,35362.56108511102
"(0.125, 6, 0.55)",0.125,6,0.55,0.23320893675941953,0.2294368971042658,0.22392233866783817,20467.133568448797,23002.63546727912,24319.2134947789,29143.40452633451,33020.7661992786,35275.353974081576
"(0.125, 6, 0.6)",0.125,6,0.6,0.2326320302428564,0.2286403966531329,0.22329714308878823,20384.761376650305,22894.859297827643,24236.368339124612,29043.875971038466,32912.615596339696,35201.52950024852
"(0.125, 6, 0.65)",0.125,6,0.65,0.23214175543908072,0.2280668473931239,0.2228413066752616,20307.223104043787,22804.498946615182,24166.17097241566,28955.53978517572,32818.60736915132,35141.530148361584
"(0.125, 6, 0.7)",0.125,6,0.7,0.2317955547965706,0.22768205949502662,0.22253141564598294,20237.35675222133,22728.49578428694,24105.93107707965,28878.817694331483,32739.149405992415,35095.55229716559
"(0.125, 6, 0.75)",0.125,6,0.75,0.2316196773335696,0.22752328051857534,0.22241504999293302,20181.860218145528,22673.391380532314,24059.972961941876,28813.927980639903,32674.392354908185,35063.549595944925
"(0.125, 6, 0.8)",0.125,6,0.8,0.23165936700748188,0.22749210013802118,0.2225978098279649,20142.404553989665,22627.06364476268,24036.572775971676,28760.88718792986,32624.237081647512,35045.248708333405
"(0.125, 6, 0.85)",0.125,6,0.85,0.2317745385829085,0.22762694640119743,0.22284366306864717,20109.813248053168,22596.836848453146,24019.759019995305,28719.521623744262,32588.35376810197,35040.17430558446
"(0.125, 6, 0.9)",0.125,6,0.9,0.2319268214399736,0.2277913125117831,0.22310580148386955,20080.74134120185,22568.157653940263,24007.45621658229,28689.48636627503,32566.209460944352,35047.67961665463
"(0.125, 6, 0.95)",0.125,6,0.95,0.23218562624228928,0.22804403720818778,0.2233779414050554,20061.110844617557,22546.70133934944,23995.54182250765,28670.289208126203,32557.10070494774,35066.979175871005
"(0.125, 6, 1.0)",0.125,6,1.0,0.23256426429574964,0.2284115194500313,0.22366088317621452,20054.55752624917,22539.779440020382,23984.7145111279,28661.317197628377,32560.18832894957,35097.18130643219
"(0.125, 6, 1.05)",0.125,6,1.05,0.23299379409229043,0.22884053412320404,0.22406638177123384,20052.726801446523,22539.69706794887,23991.750198582187,28661.863926349848,32574.53216774974,35137.31889385893
"(0.125, 6, 1.1)",0.125,6,1.1,0.2334649121230031,0.22931244031246098,0.224544049564392,20057.975105062527,22543.8914397816,24007.327374539702,28671.15622942558,32599.124211520702,35186.377799485264
"(0.125, 6, 1.15)",0.125,6,1.15,0.2339810450051961,0.2298197802513772,0.2251020655317018,20067.78268375046,22552.33605962598,24030.024543638498,28688.37937903941,32632.919216045197,35243.32270500508
"(0.125, 6, 1.2)",0.125,6,1.2,0.23451462785110752,0.2303238343847848,0.225713925191548,20079.10939784957,22561.005689856647,24056.88648994026,28712.70012943492,32674.862154944276,35307.120309305494
"(0.125, 6, 1.25)",0.125,6,1.25,0.2350572239415679,0.2308233255478643,0.22643961743226412,20092.16328398097,22570.004732550955,24095.897370379425,28743.2871490663,32723.912102910625,35376.75975486368
"(0.125, 6, 1.3)",0.125,6,1.3,0.23558874397636242,0.2313882086993647,0.22716819739347643,20105.531939754204,22587.22631493799,24136.531252710338,28779.32850667768,32779.06228200741,35451.27008337683
"(0.125, 6, 1.35)",0.125,6,1.35,0.23612835931358958,0.23201340285268596,0.22790431045277684,20121.524569449684,22611.73651361634,24179.56198156841,28820.04600510821,32839.35613736281,35529.73450048307
"(0.125, 6, 1.4)",0.125,6,1.4,0.23666100430579567,0.2326540636055329,0.22862016407531294,20138.935028712505,22639.170436004828,24222.341837266467,28864.706296187556,32903.89945694416,35611.30129717014
"(0.125, 6, 1.45)",0.125,6,1.45,0.23717938576415407,0.23330769657695027,0.2293517554620565,20156.513285345496,22669.685844551088,24268.828764567614,28912.628857131192,32971.86870759945,35695.19141343063
"(0.125, 6, 1.5)",0.125,6,1.5,0.23771782623463236,0.2339585810272969,0.23012595609902484,20177.8759719523,22702.394134004157,24323.752822326962,28963.19104695219,33042.51590710451,35780.70279799066
"(0.125, 6, 1.55)",0.125,6,1.55,0.23827901150704936,0.23459553561936794,0.23088414235866783,20202.551805848743,22735.556963642524,24378.043478819873,29015.830573272695,33115.17046933404,35867.21187556953
"(0.125, 6, 1.6)",0.125,6,1.6,0.2388420423902759,0.2352187073487538,0.23163737978747995,20228.815531462697,22769.777144177428,24438.555225996788,29070.045774050493,33189.23853367616,35954.17255103384
"(0.125, 6, 1.65)",0.125,6,1.65,0.2394242290949375,0.23584868974057027,0.2323655253055766,20258.49403306553,22806.210957419673,24498.836953643488,29125.394151765184,33264.20031688391,36041.11324481227
"(0.125, 6, 1.7)",0.125,6,1.7,0.2400177768193293,0.23646754692461824,0.23306166474703072,20290.875358091784,22843.698560416175,24556.506497684935,29181.489593321003,33339.60601053013,36127.63246671972
"(0.125, 6, 1.75)",0.125,6,1.75,0.2405934349349789,0.23707308115159137,0.23375815807964537,20322.89559217658,22882.156526240804,24615.44579700415,29237.99867567941,33415.070700144606,36213.39340562339
"(0.125, 6, 1.8)",0.125,6,1.8,0.2411613349746368,0.23766140389383458,0.23443368090481337,20355.196193562522,22920.485844124814,24673.151926533617,29294.636405155063,33490.26871487604,36298.11795384107
"(0.125, 6, 1.85)",0.125,6,1.85,0.24172875304003033,0.23822754517538183,0.23509104806922912,20388.540875165934,22957.7645298706,24728.892101250683,29351.161677052463,33564.927740327126,36381.58051149698
"(0.125, 6, 1.9)",0.125,6,1.9,0.2422840630053519,0.2387738636144164,0.23572276373286596,20422.31434169239,22993.991046390835,24782.311236705413,29407.37267974529,33638.82295102098,36463.60183865366
"(0.125, 6, 1.95)",0.125,6,1.95,0.2428298508701793,0.23933816034768146,0.23633532827276293,20456.12010814392,23031.670601383463,24834.041983217343,29463.102408945007,33711.771348954004,36544.04314999543
"(0.125, 6, 2.0)",0.125,6,2.0,0.24335875822813685,0.23989789219665109,0.2369277346958656,20489.200955383818,23069.961490590213,24883.99830920285,29518.214407053834,33783.626434412305,36622.80058302243
"(0.125, 7, 0.0)",0.125,7,0.0,0.24784810275693087,0.2447873523806126,0.23801295579259624,21777.829908496835,24543.74046271302,25878.1491770605,30479.975539251947,34579.47878018702,36833.35509001727
"(0.125, 7, 0.05)",0.125,7,0.05,0.24636142303100952,0.24315461336863006,0.23652911671136004,21663.52013250271,24403.41808069841,25745.713017648442,30345.614306047275,34419.399076400754,36681.715307680985
"(0.125, 7, 0.1)",0.125,7,0.1,0.2448737286494548,0.24152101456544176,0.2350532956525119,21545.961970871453,24261.86619534143,25611.144777974765,30209.712095177347,34257.95572777291,36530.3004978993
"(0.125, 7, 0.15)",0.125,7,0.15,0.24334550567129218,0.23989374004016378,0.23358386830301722,21423.246050621015,24118.208212059617,25472.876964758085,30072.99404193392,34096.08819468257,36380.081010341426
"(0.125, 7, 0.2)",0.125,7,0.2,0.24181442221867594,0.23839917066244976,0.23215782170772323,21297.255998458593,23977.848395692603,25332.816048322802,29936.290767609036,33934.866595276195,36232.14127754292
"(0.125, 7, 0.25)",0.125,7,0.25,0.24031772497167475,0.23698408546919897,0.23077603862773097,21169.592573863363,23838.925408521354,25192.856286824386,29800.53375202095,33775.48332426873,36087.665495641806
"(0.125, 7, 0.3)",0.125,7,0.3,0.23883604379855577,0.23555462114657927,0.2294788561145725,21040.593070411313,23695.459163305964,25055.721301656562,29666.745169941256,33619.23701722565,35947.91565835154
"(0.125, 7, 0.35)",0.125,7,0.35,0.23741003654647647,0.23419685178511207,0.22824045950863195,20912.636406170062,23556.830117890564,24920.296648726708,29536.021395954827,33467.50808870766,35814.20192032136
"(0.125, 7, 0.4)",0.125,7,0.4,0.23615609754352498,0.2328857859495367,0.2271086879635244,20791.27224506865,23417.51807713413,24788.246927599153,29409.509757416272,33321.72571452956,35687.84598733932
"(0.125, 7, 0.45)",0.125,7,0.45,0.23496146759579908,0.23168043358452461,0.22609878396492283,20673.593444228463,23281.11429831243,24665.210057519307,29288.37870664252,33183.327004907376,35570.139057334025
"(0.125, 7, 0.5)",0.125,7,0.5,0.233889098593202,0.2305592421791934,0.22514723590939684,20563.398900397606,23148.1604537818,24545.64645881202,29173.78239314818,33053.71017889999,35462.2967083096
"(0.125, 7, 0.55)",0.125,7,0.55,0.23309030187951252,0.22952857649300448,0.22426921840429906,20471.590270765297,23023.77385238114,24432.975541385644,29066.82156523514,32934.18466629943,35365.41392783674
"(0.125, 7, 0.6)",0.125,7,0.6,0.23240418656116696,0.22864449657357033,0.22345876788859625,20384.81565560154,22911.9760637848,24324.29827887094,28968.50362405173,32825.92198582149,35280.423994972065
"(0.125, 7, 0.65)",0.125,7,0.65,0.23191944569242323,0.22789186530581143,0.22277077565989045,20309.505759546573,22809.041113490875,24223.76073035325,28879.705213372177,32729.91166700028,35208.064899200974
"(0.125, 7, 0.7)",0.125,7,0.7,0.2316291015480704,0.22726220007261339,0.22225922450526675,20251.17463162163,22714.889236086827,24143.436527813574,28801.14070102243,32646.926149811672,35148.85623000341
"(0.125, 7, 0.75)",0.125,7,0.75,0.2314407107984191,0.22686562599439064,0.22196844903517304,20197.699250954243,22637.985681983904,24082.629137590626,28733.339209470956,32577.497483021863,35103.08805043033
"(0.125, 7, 0.8)",0.125,7,0.8,0.23129937565444952,0.2266881170598404,0.2218858488794185,20145.184962514137,22582.374077652978,24039.762828562754,28676.63165037847,32521.90701344831,35070.82153233121
"(0.125, 7, 0.85)",0.125,7,0.85,0.23131673539382902,0.22667383136055186,0.2220308784036789,20107.446481540355,22538.978358708748,24013.056739888903,28631.147870450524,32480.187578624296,35051.89960725368
"(0.125, 7, 0.9)",0.125,7,0.9,0.2314016309375134,0.22681427391456738,0.2222963499081005,20074.802359271504,22507.041554840962,23996.85252051541,28596.822905199824,32452.136436997367,35045.965022540484
"(0.125, 7, 0.95)",0.125,7,0.95,0.23160580978440676,0.22706377355983362,0.22257650589060995,20053.605201932027,22486.352565797995,23981.322379440247,28573.41069209401,32437.33653070337,35052.48313434286
"(0.125, 7, 1.0)",0.125,7,1.0,0.2318596698147018,0.2274200705025537,0.22291189727765884,20037.29095783141,22481.86120986118,23973.781106903098,28560.50342043492,32435.183633229888,35070.76732561316
"(0.125, 7, 1.05)",0.125,7,1.05,0.2322055425734905,0.2278284084391448,0.22333798302735203,20028.49157483254,22482.136350985475,23980.686451947247,28557.554830505767,32444.9172511373,35100.00571949944
"(0.125, 7, 1.1)",0.125,7,1.1,0.23262642856991483,0.22826758300737243,0.2237744386044859,20027.00667885248,22484.802488521927,23988.866988292582,28563.90601320446,32465.6535536787,35139.28849836714
"(0.125, 7, 1.15)",0.125,7,1.15,0.23312579697908573,0.22872960246856877,0.22424628504193303,20032.479024512053,22490.551359234632,24001.947494252403,28578.81245882655,32496.41891710111,35187.63544059414
"(0.125, 7, 1.2)",0.125,7,1.2,0.23362841477033297,0.22921536828240047,0.22475633134313755,20038.766632062143,22499.22625421946,24020.40750567591,28601.471216008482,32536.18284565519,35244.02326047518
"(0.125, 7, 1.25)",0.125,7,1.25,0.2341872072910854,0.2297178929303283,0.22542393759720372,20054.169237258164,22510.49793629265,24057.225443837662,28631.04708430721,32583.88912226128,35307.41212671104
"(0.125, 7, 1.3)",0.125,7,1.3,0.23474486566048786,0.23029722874127825,0.2261575347992228,20071.158093015903,22530.45788051525,24100.462399422508,28666.696841007022,32638.4841355484,35376.770521433544
"(0.125, 7, 1.35)",0.125,7,1.35,0.23529801642895726,0.23095341988774978,0.22691558730451572,20088.347000753718,22559.843162949684,24146.089435751128,28707.59064419053,32698.94149235379,35451.097516419286
"(0.125, 7, 1.4)",0.125,7,1.4,0.23583261095369598,0.23160424601061552,0.22765902812905003,20104.93682336311,22589.36586559519,24190.81170800962,28752.929973361803,32764.282274922756,35529.4416358655
"(0.125, 7, 1.45)",0.125,7,1.45,0.23638895291857298,0.2322658716000781,0.22839519473899758,20125.206263534055,22621.920090423893,24237.509370036143,28801.961744769855,32833.590615984736,35610.91572127698
"(0.125, 7, 1.5)",0.125,7,1.5,0.23695538967275026,0.23293118960004344,0.22916728555122154,20148.574821350187,22656.465881280423,24292.0892525061,28853.988530198323,32906.02459476938,35694.70754566048
"(0.125, 7, 1.55)",0.125,7,1.55,0.2375160718676314,0.2335861016190414,0.22992165115716157,20172.924214242084,22691.21580186987,24345.425745706205,28908.375072493247,32980.82275294909,35780.08626415129
"(0.125, 7, 1.6)",0.125,7,1.6,0.2380688216505345,0.2342243103856942,0.23064960637352114,20198.16609810402,22725.479746867182,24396.877224734963,28964.551496544846,33057.30675490188,35866.40507474715
"(0.125, 7, 1.65)",0.125,7,1.65,0.23865531865161146,0.23488183788376632,0.23138976956250157,20228.469844411527,22763.761403804387,24455.815361820518,29022.01374539596,33134.88085474228,35953.10066102856
"(0.125, 7, 1.7)",0.125,7,1.7,0.23924007648317125,0.2355161915307779,0.23210819505241426,20259.92237339674,22801.57218562354,24515.255248219742,29080.32182796434,33213.02888489264,36039.690090047014
"(0.125, 7, 1.75)",0.125,7,1.75,0.2398216612186262,0.2361318685114929,0.2328273731013776,20293.00995468555,22839.901723896106,24575.4096841807,29139.09645916025,33291.30946208465,36125.765853891484
"(0.125, 7, 1.8)",0.125,7,1.8,0.2403915765762361,0.23672347988577808,0.23353585061410853,20325.855289847623,22877.151107814636,24635.53947061207,29198.014622266317,33369.35003734825,36210.98969429928
"(0.125, 7, 1.85)",0.125,7,1.85,0.2409691271604542,0.23730376644513532,0.23422626557060391,20360.148862298014,22915.232439851963,24693.829182226185,29256.80450551108,33446.84031813531,36295.08576035116
"(0.125, 7, 1.9)",0.125,7,1.9,0.2415318222577622,0.2378687265668789,0.2348843113103464,20394.02112357128,22952.564818002716,24749.261871025934,29315.240175639665,33523.5254815491,36377.8335416113
"(0.125, 7, 1.95)",0.125,7,1.95,0.24207594850430864,0.23845228963673235,0.23552637386671096,20427.501466485097,22991.19628198856,24803.20730757856,29373.136262875527,33599.19949126056,36459.06090976739
"(0.125, 7, 2.0)",0.125,7,2.0,0.24260238688864827,0.23902552896112353,0.2361388036454682,20460.289784734596,23029.804029602776,24854.567082491478,29430.34285169423,33673.69873567216,36538.637501900776
"(0.125, 8, 0.0)",0.125,8,0.0,0.2502339795880986,0.24770596957210933,0.24056494681543739,21917.202666326386,24703.30677606487,26021.37682940527,30834.756059825508,34918.92876149299,37191.618883157505
"(0.125, 8, 0.05)",0.125,8,0.05,0.24861003702844592,0.24605293073513637,0.2389913037933086,21802.117787965526,24570.17862325685,25889.24902687931,30688.82256258044,34747.45108847087,37027.04838470898
"(0.125, 8, 0.1)",0.125,8,0.1,0.24696430929313545,0.2443533422708702,0.2373858920918807,21682.495839821895,24430.509038935576,25752.88103023156,30540.7761421416,34573.83812727893,36861.87456375956
"(0.125, 8, 0.15)",0.125,8,0.15,0.24532062132600804,0.24260557768721505,0.23576191668825403,21559.67094519623,24284.31744070685,25612.508654402853,30391.31333550717,34398.99424860702,36697.064967258775
"(0.125, 8, 0.2)",0.125,8,0.2,0.2437126029313484,0.24085035889708045,0.23413661677599387,21437.51582416282,24134.265920095717,25469.57011258927,30241.23886109098,34223.95943951974,36533.71018008021
"(0.125, 8, 0.25)",0.125,8,0.25,0.24207551210703615,0.23906198640161783,0.23257359824201096,21310.14694936113,23978.359048376722,25325.15782468991,30091.463131960907,34049.90416807415,36373.0125860465
"(0.125, 8, 0.3)",0.125,8,0.3,0.24047749072140814,0.23742587859899905,0.2311134629208987,21181.493895153213,23828.66297741023,25185.22419953291,29942.994807497587,33878.11721162516,36216.26737470377
